day,hour,precinct,criminal,traffic,population,age,max_crime,min_crime,max_traffic,min_traffic,max_crime_time,min_crime_time,max_traffic_time,min_traffic_time,max_crime_change,max_traffic_change
5,18,113,231,28981,239699,35.9,268.0,114.0,33263.0,1207.0,21.0,4.0,15.0,3.0,2.35,27.56
5,18,120,115,153,172369,35.9,153.0,29.0,206.0,69.0,0.0,6.0,15.0,20.0,5.28,2.99
5,18,70,135,158,162030,34.3,193.0,33.0,644.0,146.0,0.0,7.0,1.0,14.0,5.85,4.41
5,18,69,77,22,88367,37.1,96.0,23.0,75.0,7.0,22.0,7.0,3.0,8.0,4.17,10.71
5,18,66,53,66,164842,27.9,102.0,25.0,143.0,45.0,21.0,6.0,17.0,12.0,4.08,3.18
5,18,114,155,4154,172468,35.1,293.0,86.0,9876.0,3305.0,4.0,7.0,1.0,16.0,3.41,2.99
5,18,76,86,2309,42463,36.5,102.0,59.0,4492.0,561.0,1.0,5.0,23.0,5.0,1.73,8.01
5,18,63,100,44,116657,38.6,100.0,19.0,121.0,14.0,18.0,6.0,3.0,16.0,5.26,8.64
5,18,45,115,21,122417,42.9,130.0,22.0,52.0,3.0,17.0,6.0,1.0,6.0,5.91,17.33
5,18,106,102,67,137073,38.7,118.0,33.0,115.0,29.0,0.0,7.0,1.0,9.0,3.58,3.97
5,18,10,169,75096,77205,37.1,236.0,116.0,83296.0,10059.0,2.0,7.0,23.0,6.0,2.03,8.28
5,18,78,114,3873,73881,35.4,152.0,60.0,13029.0,1213.0,23.0,6.0,23.0,5.0,2.53,10.74
5,18,6,182,122487,66772,36.5,281.0,113.0,193580.0,16872.0,3.0,7.0,1.0,6.0,2.49,11.47
5,18,5,177,62042,44898,40.0,194.0,62.0,89225.0,7250.0,17.0,6.0,0.0,6.0,3.13,12.31
5,18,94,110,5992,33351,34.7,235.0,65.0,19698.0,2135.0,0.0,6.0,1.0,7.0,3.62,9.23
5,18,40,178,543,98324,28.7,243.0,55.0,602.0,310.0,22.0,7.0,4.0,8.0,4.42,1.94
5,18,34,90,352,126204,36.3,185.0,26.0,1017.0,114.0,4.0,7.0,1.0,6.0,7.12,8.92
5,18,32,155,1197,85872,33.7,197.0,75.0,1848.0,855.0,21.0,6.0,0.0,5.0,2.63,2.16
5,18,50,82,66,58653,37.6,101.0,23.0,165.0,26.0,16.0,6.0,1.0,6.0,4.39,6.35
5,18,25,174,4150,61031,33.4,187.0,84.0,5011.0,1650.0,19.0,5.0,23.0,3.0,2.23,3.04
5,18,100,46,2,28243,45.8,262.0,127.0,178580.0,24940.0,16.0,7.0,23.0,6.0,2.06,7.16
5,18,18,254,150075,58237,38.1,192.0,66.0,91266.0,5902.0,14.0,4.0,19.0,5.0,2.91,15.46
5,18,20,169,88708,85962,41.8,68.0,5.0,90.0,11.0,0.0,6.0,3.0,7.0,13.6,8.18
5,18,111,48,20,119917,43.8,87.0,21.0,179.0,44.0,20.0,8.0,3.0,21.0,4.14,4.07
5,18,107,78,83,93520,37.3,142.0,78.0,2670.0,1065.0,16.0,5.0,0.0,5.0,1.82,2.51
5,18,30,107,1673,63956,34.1,131.0,31.0,73.0,9.0,20.0,5.0,2.0,16.0,4.23,8.11
5,18,49,125,12,129501,36.0,177.0,65.0,8217.0,714.0,0.0,6.0,0.0,7.0,2.72,11.51
5,18,88,103,2076,74233,34.1,102.0,59.0,7942.0,1722.0,21.0,6.0,12.0,5.0,1.73,4.61
5,18,26,95,7902,65925,30.4,60.0,12.0,1000.0,1.0,5.0,7.0,5.0,10.0,5.0,1000.0
5,18,123,38,7,165632,41.6,283.0,116.0,174477.0,15834.0,1.0,6.0,1.0,6.0,2.44,11.02
5,18,9,197,67849,43022,32.4,135.0,34.0,347.0,73.0,0.0,6.0,0.0,16.0,3.97,4.75
5,18,104,113,120,174240,37.3,133.0,75.0,2214.0,574.0,23.0,6.0,0.0,16.0,1.77,3.86
5,18,33,112,1027,92476,34.6,110.0,22.0,99.0,13.0,19.0,7.0,4.0,9.0,5.0,7.62
5,18,62,103,30,189076,38.4,115.0,50.0,43218.0,1488.0,15.0,3.0,15.0,5.0,2.3,29.04
5,18,22,107,38961,0,0.0,61.0,7.0,1000.0,1.0,0.0,6.0,13.0,6.0,8.71,1000.0
5,19,44,232,150,141055,31.5,232.0,55.0,334.0,113.0,18.0,5.0,0.0,9.0,4.22,2.96
5,19,103,118,160,68981,39.3,154.0,33.0,266.0,56.0,14.0,6.0,16.0,3.0,4.67,4.75
5,19,28,141,5407,50095,34.8,154.0,68.0,6309.0,1850.0,16.0,6.0,23.0,5.0,2.26,3.41
5,19,105,100,47,200852,40.1,138.0,29.0,69.0,14.0,20.0,6.0,4.0,8.0,4.76,4.93
5,19,13,240,154179,49348,34.2,243.0,114.0,180873.0,19768.0,0.0,6.0,23.0,5.0,2.13,9.15
5,19,71,126,256,111325,34.3,184.0,27.0,1001.0,159.0,22.0,7.0,0.0,15.0,6.81,6.3
5,19,7,167,15884,72789,41.1,239.0,67.0,55524.0,3708.0,1.0,6.0,1.0,6.0,3.57,14.97
5,19,46,203,34,136982,29.9,212.0,47.0,169.0,19.0,18.0,6.0,4.0,12.0,4.51,8.89
5,19,48,129,12,130442,28.9,182.0,50.0,90.0,5.0,20.0,7.0,4.0,7.0,3.64,18.0
5,19,19,184,155297,221922,39.9,236.0,120.0,155431.0,15100.0,12.0,6.0,18.0,5.0,1.97,10.29
5,19,41,110,28,55492,30.3,139.0,39.0,94.0,11.0,12.0,6.0,4.0,12.0,3.56,8.55
5,19,14,224,189894,16368,33.2,293.0,131.0,195185.0,32217.0,13.0,7.0,23.0,5.0,2.24,6.06
5,19,67,145,31,138643,37.8,230.0,52.0,90.0,11.0,0.0,7.0,2.0,6.0,4.42,8.18
5,19,17,143,226780,97402,38.4,160.0,109.0,226780.0,20942.0,2.0,6.0,19.0,5.0,1.47,10.83
5,19,61,111,24,150931,39.9,118.0,26.0,123.0,22.0,20.0,6.0,4.0,20.0,4.54,5.59
5,19,102,95,230,154987,35.5,140.0,35.0,411.0,192.0,4.0,7.0,7.0,21.0,4.0,2.14
5,19,110,124,353,142289,35.8,169.0,81.0,1817.0,353.0,4.0,7.0,4.0,19.0,2.09,5.15
5,19,108,127,5964,139088,37.1,167.0,92.0,9641.0,5296.0,4.0,6.0,9.0,13.0,1.82,1.82
5,19,75,282,37,185182,33.0,324.0,85.0,106.0,19.0,20.0,7.0,1.0,13.0,3.81,5.58
5,19,73,147,35,94149,32.3,199.0,51.0,197.0,12.0,20.0,7.0,4.0,16.0,3.9,16.42
5,19,60,114,30,109876,43.7,119.0,35.0,67.0,7.0,0.0,5.0,9.0,7.0,3.4,9.57
5,19,68,70,76,125011,39.4,96.0,10.0,379.0,42.0,0.0,6.0,2.0,10.0,9.6,9.02
5,19,79,163,572,75318,29.1,188.0,40.0,2248.0,199.0,0.0,6.0,1.0,6.0,4.7,11.3
5,19,23,206,23517,59777,34.5,227.0,95.0,26690.0,4630.0,18.0,5.0,10.0,3.0,2.39,5.76
5,19,42,120,18,139743,29.4,158.0,34.0,60.0,3.0,20.0,7.0,4.0,16.0,4.65,20.0
5,19,115,222,18334,180562,35.0,271.0,107.0,29724.0,2049.0,0.0,7.0,11.0,3.0,2.53,14.51
5,19,52,214,53,131423,32.3,227.0,47.0,133.0,22.0,20.0,6.0,4.0,9.0,4.83,6.05
5,19,122,103,5,135323,41.4,122.0,18.0,1000.0,1.0,12.0,6.0,11.0,10.0,6.78,1000.0
5,19,1,203,94491,88716,34.0,214.0,118.0,94491.0,9489.0,15.0,6.0,19.0,5.0,1.81,9.96
5,19,72,76,151,151258,33.3,154.0,27.0,708.0,101.0,2.0,6.0,1.0,14.0,5.7,7.01
5,19,109,138,126,250162,42.8,151.0,31.0,184.0,75.0,17.0,6.0,3.0,9.0,4.87,2.45
5,19,24,170,48103,124447,43.4,194.0,79.0,48257.0,6281.0,18.0,4.0,18.0,5.0,2.46,7.68
5,19,81,128,335,67371,33.2,155.0,30.0,2663.0,130.0,23.0,6.0,1.0,16.0,5.17,20.48
5,19,90,150,7358,124082,30.9,224.0,76.0,30146.0,2115.0,0.0,6.0,1.0,7.0,2.95,14.25
5,19,112,60,296,114637,42.1,104.0,17.0,933.0,292.0,0.0,5.0,1.0,18.0,6.12,3.2
5,19,43,213,57,189556,34.2,271.0,62.0,142.0,33.0,20.0,7.0,6.0,16.0,4.37,4.3
5,19,84,169,10713,66385,35.0,183.0,62.0,15841.0,2324.0,14.0,6.0,0.0,5.0,2.95,6.82
5,19,47,134,15,144341,35.6,189.0,43.0,101.0,8.0,22.0,6.0,3.0,10.0,4.4,12.62
5,19,77,180,526,127627,34.2,188.0,38.0,2287.0,282.0,20.0,6.0,1.0,7.0,4.95,8.11
5,19,101,90,4,93267,33.3,93.0,24.0,28.0,2.0,0.0,7.0,23.0,6.0,3.88,14.0
5,19,83,121,256,135837,30.4,186.0,39.0,3527.0,96.0,1.0,6.0,2.0,13.0,4.77,36.74
5,19,113,239,28776,239699,35.9,268.0,114.0,33263.0,1207.0,21.0,4.0,15.0,3.0,2.35,27.56
5,19,120,128,109,172369,35.9,153.0,29.0,206.0,69.0,0.0,6.0,15.0,20.0,5.28,2.99
5,19,70,138,183,162030,34.3,193.0,33.0,644.0,146.0,0.0,7.0,1.0,14.0,5.85,4.41
5,19,69,80,15,88367,37.1,96.0,23.0,75.0,7.0,22.0,7.0,3.0,8.0,4.17,10.71
5,19,66,67,62,164842,27.9,102.0,25.0,143.0,45.0,21.0,6.0,17.0,12.0,4.08,3.18
5,19,114,177,4169,172468,35.1,293.0,86.0,9876.0,3305.0,4.0,7.0,1.0,16.0,3.41,2.99
5,19,76,88,2627,42463,36.5,102.0,59.0,4492.0,561.0,1.0,5.0,23.0,5.0,1.73,8.01
5,19,63,94,17,116657,38.6,100.0,19.0,121.0,14.0,18.0,6.0,3.0,16.0,5.26,8.64
5,19,45,100,14,122417,42.9,130.0,22.0,52.0,3.0,17.0,6.0,1.0,6.0,5.91,17.33
5,19,106,105,65,137073,38.7,118.0,33.0,115.0,29.0,0.0,7.0,1.0,9.0,3.58,3.97
5,19,10,155,80481,77205,37.1,236.0,116.0,83296.0,10059.0,2.0,7.0,23.0,6.0,2.03,8.28
5,19,78,119,4628,73881,35.4,152.0,60.0,13029.0,1213.0,23.0,6.0,23.0,5.0,2.53,10.74
5,19,6,175,144415,66772,36.5,281.0,113.0,193580.0,16872.0,3.0,7.0,1.0,6.0,2.49,11.47
5,19,5,156,66263,44898,40.0,194.0,62.0,89225.0,7250.0,17.0,6.0,0.0,6.0,3.13,12.31
5,19,94,99,6869,33351,34.7,235.0,65.0,19698.0,2135.0,0.0,6.0,1.0,7.0,3.62,9.23
5,19,40,188,451,98324,28.7,243.0,55.0,602.0,310.0,22.0,7.0,4.0,8.0,4.42,1.94
5,19,34,81,420,126204,36.3,185.0,26.0,1017.0,114.0,4.0,7.0,1.0,6.0,7.12,8.92
5,19,32,178,1085,85872,33.7,197.0,75.0,1848.0,855.0,21.0,6.0,0.0,5.0,2.63,2.16
5,19,50,61,66,58653,37.6,101.0,23.0,165.0,26.0,16.0,6.0,1.0,6.0,4.39,6.35
5,19,25,187,3631,61031,33.4,187.0,84.0,5011.0,1650.0,19.0,5.0,23.0,3.0,2.23,3.04
5,19,100,44,3,28243,45.8,61.0,7.0,1000.0,1.0,0.0,6.0,13.0,6.0,8.71,1000.0
5,19,18,255,170219,58237,38.1,262.0,127.0,178580.0,24940.0,16.0,7.0,23.0,6.0,2.06,7.16
5,19,20,168,91266,85962,41.8,192.0,66.0,91266.0,5902.0,14.0,4.0,19.0,5.0,2.91,15.46
5,19,111,55,14,119917,43.8,68.0,5.0,90.0,11.0,0.0,6.0,3.0,7.0,13.6,8.18
5,19,107,72,49,93520,37.3,87.0,21.0,179.0,44.0,20.0,8.0,3.0,21.0,4.14,4.07
5,19,30,130,1827,63956,34.1,142.0,78.0,2670.0,1065.0,16.0,5.0,0.0,5.0,1.82,2.51
5,19,49,119,19,129501,36.0,131.0,31.0,73.0,9.0,20.0,5.0,2.0,16.0,4.23,8.11
5,19,88,131,2773,74233,34.1,177.0,65.0,8217.0,714.0,0.0,6.0,0.0,7.0,2.72,11.51
5,19,26,96,7250,65925,30.4,102.0,59.0,7942.0,1722.0,21.0,6.0,12.0,5.0,1.73,4.61
5,19,9,209,81688,43022,32.4,60.0,12.0,1000.0,1.0,5.0,7.0,5.0,10.0,5.0,1000.0
5,19,104,93,116,174240,37.3,283.0,116.0,174477.0,15834.0,1.0,6.0,1.0,6.0,2.44,11.02
5,19,33,120,1089,92476,34.6,135.0,34.0,347.0,73.0,0.0,6.0,0.0,16.0,3.97,4.75
5,19,62,110,15,189076,38.4,133.0,75.0,2214.0,574.0,23.0,6.0,0.0,16.0,1.77,3.86
5,19,22,108,34239,0,0.0,110.0,22.0,99.0,13.0,19.0,7.0,4.0,9.0,5.0,7.62
5,19,123,60,1000,165632,41.6,115.0,50.0,43218.0,1488.0,15.0,3.0,15.0,5.0,2.3,29.04
5,20,44,219,138,141055,31.5,232.0,55.0,334.0,113.0,18.0,5.0,0.0,9.0,4.22,2.96
5,20,103,137,162,68981,39.3,154.0,33.0,266.0,56.0,14.0,6.0,16.0,3.0,4.67,4.75
5,20,28,137,4476,50095,34.8,154.0,68.0,6309.0,1850.0,16.0,6.0,23.0,5.0,2.26,3.41
5,20,105,138,52,200852,40.1,138.0,29.0,69.0,14.0,20.0,6.0,4.0,8.0,4.76,4.93
5,20,13,193,152206,49348,34.2,243.0,114.0,180873.0,19768.0,0.0,6.0,23.0,5.0,2.13,9.15
5,20,71,136,307,111325,34.3,184.0,27.0,1001.0,159.0,22.0,7.0,0.0,15.0,6.81,6.3
5,20,7,174,16461,72789,41.1,239.0,67.0,55524.0,3708.0,1.0,6.0,1.0,6.0,3.57,14.97
5,20,46,205,60,136982,29.9,212.0,47.0,169.0,19.0,18.0,6.0,4.0,12.0,4.51,8.89
5,20,48,182,14,130442,28.9,182.0,50.0,90.0,5.0,20.0,7.0,4.0,7.0,3.64,18.0
5,20,19,188,133854,221922,39.9,236.0,120.0,155431.0,15100.0,12.0,6.0,18.0,5.0,1.97,10.29
5,20,41,113,33,55492,30.3,139.0,39.0,94.0,11.0,12.0,6.0,4.0,12.0,3.56,8.55
5,20,14,221,175544,16368,33.2,293.0,131.0,195185.0,32217.0,13.0,7.0,23.0,5.0,2.24,6.06
5,20,67,195,31,138643,37.8,230.0,52.0,90.0,11.0,0.0,7.0,2.0,6.0,4.42,8.18
5,20,17,140,192682,97402,38.4,160.0,109.0,226780.0,20942.0,2.0,6.0,19.0,5.0,1.47,10.83
5,20,61,118,22,150931,39.9,118.0,26.0,123.0,22.0,20.0,6.0,4.0,20.0,4.54,5.59
5,20,102,106,206,154987,35.5,140.0,35.0,411.0,192.0,4.0,7.0,7.0,21.0,4.0,2.14
5,20,110,137,378,142289,35.8,169.0,81.0,1817.0,353.0,4.0,7.0,4.0,19.0,2.09,5.15
5,20,108,110,6079,139088,37.1,167.0,92.0,9641.0,5296.0,4.0,6.0,9.0,13.0,1.82,1.82
5,20,75,324,57,185182,33.0,324.0,85.0,106.0,19.0,20.0,7.0,1.0,13.0,3.81,5.58
5,20,73,199,57,94149,32.3,199.0,51.0,197.0,12.0,20.0,7.0,4.0,16.0,3.9,16.42
5,20,60,97,45,109876,43.7,119.0,35.0,67.0,7.0,0.0,5.0,9.0,7.0,3.4,9.57
5,20,68,90,62,125011,39.4,96.0,10.0,379.0,42.0,0.0,6.0,2.0,10.0,9.6,9.02
5,20,79,168,616,75318,29.1,188.0,40.0,2248.0,199.0,0.0,6.0,1.0,6.0,4.7,11.3
5,20,23,226,20009,59777,34.5,227.0,95.0,26690.0,4630.0,18.0,5.0,10.0,3.0,2.39,5.76
5,20,42,158,35,139743,29.4,158.0,34.0,60.0,3.0,20.0,7.0,4.0,16.0,4.65,20.0
5,20,115,213,17938,180562,35.0,271.0,107.0,29724.0,2049.0,0.0,7.0,11.0,3.0,2.53,14.51
5,20,52,227,41,131423,32.3,227.0,47.0,133.0,22.0,20.0,6.0,4.0,9.0,4.83,6.05
5,20,122,106,7,135323,41.4,214.0,118.0,94491.0,9489.0,15.0,6.0,19.0,5.0,1.81,9.96
5,20,1,162,87765,88716,34.0,154.0,27.0,708.0,101.0,2.0,6.0,1.0,14.0,5.7,7.01
5,20,72,86,172,151258,33.3,151.0,31.0,184.0,75.0,17.0,6.0,3.0,9.0,4.87,2.45
5,20,109,137,89,250162,42.8,194.0,79.0,48257.0,6281.0,18.0,4.0,18.0,5.0,2.46,7.68
5,20,24,184,38721,124447,43.4,155.0,30.0,2663.0,130.0,23.0,6.0,1.0,16.0,5.17,20.48
5,20,81,113,328,67371,33.2,224.0,76.0,30146.0,2115.0,0.0,6.0,1.0,7.0,2.95,14.25
5,20,90,210,8197,124082,30.9,104.0,17.0,933.0,292.0,0.0,5.0,1.0,18.0,6.12,3.2
5,20,112,64,292,114637,42.1,271.0,62.0,142.0,33.0,20.0,7.0,6.0,16.0,4.37,4.3
5,20,43,271,42,189556,34.2,183.0,62.0,15841.0,2324.0,14.0,6.0,0.0,5.0,2.95,6.82
5,20,84,153,10255,66385,35.0,189.0,43.0,101.0,8.0,22.0,6.0,3.0,10.0,4.4,12.62
5,20,47,176,14,144341,35.6,188.0,38.0,2287.0,282.0,20.0,6.0,1.0,7.0,4.95,8.11
5,20,77,188,684,127627,34.2,93.0,24.0,28.0,2.0,0.0,7.0,23.0,6.0,3.88,14.0
5,20,101,60,13,93267,33.3,186.0,39.0,3527.0,96.0,1.0,6.0,2.0,13.0,4.77,36.74
5,20,83,118,339,135837,30.4,268.0,114.0,33263.0,1207.0,21.0,4.0,15.0,3.0,2.35,27.56
5,20,113,246,31585,239699,35.9,153.0,29.0,206.0,69.0,0.0,6.0,15.0,20.0,5.28,2.99
5,20,120,129,69,172369,35.9,193.0,33.0,644.0,146.0,0.0,7.0,1.0,14.0,5.85,4.41
5,20,70,145,197,162030,34.3,96.0,23.0,75.0,7.0,22.0,7.0,3.0,8.0,4.17,10.71
5,20,69,89,13,88367,37.1,102.0,25.0,143.0,45.0,21.0,6.0,17.0,12.0,4.08,3.18
5,20,66,51,61,164842,27.9,293.0,86.0,9876.0,3305.0,4.0,7.0,1.0,16.0,3.41,2.99
5,20,114,193,4160,172468,35.1,102.0,59.0,4492.0,561.0,1.0,5.0,23.0,5.0,1.73,8.01
5,20,76,101,2185,42463,36.5,100.0,19.0,121.0,14.0,18.0,6.0,3.0,16.0,5.26,8.64
5,20,63,94,24,116657,38.6,130.0,22.0,52.0,3.0,17.0,6.0,1.0,6.0,5.91,17.33
5,20,45,99,13,122417,42.9,118.0,33.0,115.0,29.0,0.0,7.0,1.0,9.0,3.58,3.97
5,20,106,116,35,137073,38.7,236.0,116.0,83296.0,10059.0,2.0,7.0,23.0,6.0,2.03,8.28
5,20,10,139,73665,77205,37.1,152.0,60.0,13029.0,1213.0,23.0,6.0,23.0,5.0,2.53,10.74
5,20,78,99,4864,73881,35.4,281.0,113.0,193580.0,16872.0,3.0,7.0,1.0,6.0,2.49,11.47
5,20,6,186,147788,66772,36.5,194.0,62.0,89225.0,7250.0,17.0,6.0,0.0,6.0,3.13,12.31
5,20,5,161,68385,44898,40.0,235.0,65.0,19698.0,2135.0,0.0,6.0,1.0,7.0,3.62,9.23
5,20,94,115,6840,33351,34.7,243.0,55.0,602.0,310.0,22.0,7.0,4.0,8.0,4.42,1.94
5,20,40,198,365,98324,28.7,185.0,26.0,1017.0,114.0,4.0,7.0,1.0,6.0,7.12,8.92
5,20,34,86,380,126204,36.3,197.0,75.0,1848.0,855.0,21.0,6.0,0.0,5.0,2.63,2.16
5,20,32,175,1005,85872,33.7,101.0,23.0,165.0,26.0,16.0,6.0,1.0,6.0,4.39,6.35
5,20,50,87,80,58653,37.6,187.0,84.0,5011.0,1650.0,19.0,5.0,23.0,3.0,2.23,3.04
5,20,25,180,3119,61031,33.4,61.0,7.0,1000.0,1.0,0.0,6.0,13.0,6.0,8.71,1000.0
5,20,100,42,1,28243,45.8,262.0,127.0,178580.0,24940.0,16.0,7.0,23.0,6.0,2.06,7.16
5,20,18,257,136922,58237,38.1,192.0,66.0,91266.0,5902.0,14.0,4.0,19.0,5.0,2.91,15.46
5,20,20,162,72387,85962,41.8,68.0,5.0,90.0,11.0,0.0,6.0,3.0,7.0,13.6,8.18
5,20,111,40,24,119917,43.8,87.0,21.0,179.0,44.0,20.0,8.0,3.0,21.0,4.14,4.07
5,20,107,87,73,93520,37.3,142.0,78.0,2670.0,1065.0,16.0,5.0,0.0,5.0,1.82,2.51
5,20,30,105,1714,63956,34.1,131.0,31.0,73.0,9.0,20.0,5.0,2.0,16.0,4.23,8.11
5,20,49,131,10,129501,36.0,177.0,65.0,8217.0,714.0,0.0,6.0,0.0,7.0,2.72,11.51
5,20,88,118,2917,74233,34.1,102.0,59.0,7942.0,1722.0,21.0,6.0,12.0,5.0,1.73,4.61
5,20,26,101,6092,65925,30.4,60.0,12.0,1000.0,1.0,5.0,7.0,5.0,10.0,5.0,1000.0
5,20,123,53,3,165632,41.6,283.0,116.0,174477.0,15834.0,1.0,6.0,1.0,6.0,2.44,11.02
5,20,9,223,87972,43022,32.4,135.0,34.0,347.0,73.0,0.0,6.0,0.0,16.0,3.97,4.75
5,20,104,115,127,174240,37.3,133.0,75.0,2214.0,574.0,23.0,6.0,0.0,16.0,1.77,3.86
5,20,33,121,1151,92476,34.6,110.0,22.0,99.0,13.0,19.0,7.0,4.0,9.0,5.0,7.62
5,20,62,100,16,189076,38.4,115.0,50.0,43218.0,1488.0,15.0,3.0,15.0,5.0,2.3,29.04
5,20,22,114,27882,0,0.0,122.0,18.0,1000.0,1.0,12.0,6.0,11.0,10.0,6.78,1000.0
5,21,44,215,133,141055,31.5,232.0,55.0,334.0,113.0,18.0,5.0,0.0,9.0,4.22,2.96
5,21,103,127,159,68981,39.3,154.0,33.0,266.0,56.0,14.0,6.0,16.0,3.0,4.67,4.75
5,21,28,136,4727,50095,34.8,154.0,68.0,6309.0,1850.0,16.0,6.0,23.0,5.0,2.26,3.41
5,21,105,136,35,200852,40.1,138.0,29.0,69.0,14.0,20.0,6.0,4.0,8.0,4.76,4.93
5,21,13,197,154168,49348,34.2,243.0,114.0,180873.0,19768.0,0.0,6.0,23.0,5.0,2.13,9.15
5,21,71,132,389,111325,34.3,184.0,27.0,1001.0,159.0,22.0,7.0,0.0,15.0,6.81,6.3
5,21,7,156,18611,72789,41.1,239.0,67.0,55524.0,3708.0,1.0,6.0,1.0,6.0,3.57,14.97
5,21,46,196,78,136982,29.9,212.0,47.0,169.0,19.0,18.0,6.0,4.0,12.0,4.51,8.89
5,21,48,169,29,130442,28.9,182.0,50.0,90.0,5.0,20.0,7.0,4.0,7.0,3.64,18.0
5,21,19,166,124037,221922,39.9,236.0,120.0,155431.0,15100.0,12.0,6.0,18.0,5.0,1.97,10.29
5,21,41,111,41,55492,30.3,139.0,39.0,94.0,11.0,12.0,6.0,4.0,12.0,3.56,8.55
5,21,14,287,177324,16368,33.2,293.0,131.0,195185.0,32217.0,13.0,7.0,23.0,5.0,2.24,6.06
5,21,67,176,31,138643,37.8,230.0,52.0,90.0,11.0,0.0,7.0,2.0,6.0,4.42,8.18
5,21,17,133,176416,97402,38.4,160.0,109.0,226780.0,20942.0,2.0,6.0,19.0,5.0,1.47,10.83
5,21,61,102,43,150931,39.9,118.0,26.0,123.0,22.0,20.0,6.0,4.0,20.0,4.54,5.59
5,21,102,111,192,154987,35.5,140.0,35.0,411.0,192.0,4.0,7.0,7.0,21.0,4.0,2.14
5,21,110,130,440,142289,35.8,169.0,81.0,1817.0,353.0,4.0,7.0,4.0,19.0,2.09,5.15
5,21,108,112,5823,139088,37.1,167.0,92.0,9641.0,5296.0,4.0,6.0,9.0,13.0,1.82,1.82
5,21,75,278,45,185182,33.0,324.0,85.0,106.0,19.0,20.0,7.0,1.0,13.0,3.81,5.58
5,21,73,166,56,94149,32.3,199.0,51.0,197.0,12.0,20.0,7.0,4.0,16.0,3.9,16.42
5,21,60,108,17,109876,43.7,119.0,35.0,67.0,7.0,0.0,5.0,9.0,7.0,3.4,9.57
5,21,68,94,119,125011,39.4,96.0,10.0,379.0,42.0,0.0,6.0,2.0,10.0,9.6,9.02
5,21,79,159,756,75318,29.1,188.0,40.0,2248.0,199.0,0.0,6.0,1.0,6.0,4.7,11.3
5,21,23,220,17415,59777,34.5,227.0,95.0,26690.0,4630.0,18.0,5.0,10.0,3.0,2.39,5.76
5,21,42,138,17,139743,29.4,158.0,34.0,60.0,3.0,20.0,7.0,4.0,16.0,4.65,20.0
5,21,115,220,18764,180562,35.0,271.0,107.0,29724.0,2049.0,0.0,7.0,11.0,3.0,2.53,14.51
5,21,52,174,32,131423,32.3,227.0,47.0,133.0,22.0,20.0,6.0,4.0,9.0,4.83,6.05
5,21,122,82,1,135323,41.4,122.0,18.0,1000.0,1.0,12.0,6.0,11.0,10.0,6.78,1000.0
5,21,1,153,82714,88716,34.0,214.0,118.0,94491.0,9489.0,15.0,6.0,19.0,5.0,1.81,9.96
5,21,72,87,226,151258,33.3,154.0,27.0,708.0,101.0,2.0,6.0,1.0,14.0,5.7,7.01
5,21,109,125,145,250162,42.8,151.0,31.0,184.0,75.0,17.0,6.0,3.0,9.0,4.87,2.45
5,21,24,186,35892,124447,43.4,194.0,79.0,48257.0,6281.0,18.0,4.0,18.0,5.0,2.46,7.68
5,21,81,115,464,67371,33.2,155.0,30.0,2663.0,130.0,23.0,6.0,1.0,16.0,5.17,20.48
5,21,90,201,9240,124082,30.9,224.0,76.0,30146.0,2115.0,0.0,6.0,1.0,7.0,2.95,14.25
5,21,112,48,314,114637,42.1,104.0,17.0,933.0,292.0,0.0,5.0,1.0,18.0,6.12,3.2
5,21,43,238,47,189556,34.2,271.0,62.0,142.0,33.0,20.0,7.0,6.0,16.0,4.37,4.3
5,21,84,145,10301,66385,35.0,183.0,62.0,15841.0,2324.0,14.0,6.0,0.0,5.0,2.95,6.82
5,21,47,186,8,144341,35.6,189.0,43.0,101.0,8.0,22.0,6.0,3.0,10.0,4.4,12.62
5,21,77,170,860,127627,34.2,188.0,38.0,2287.0,282.0,20.0,6.0,1.0,7.0,4.95,8.11
5,21,101,62,14,93267,33.3,93.0,24.0,28.0,2.0,0.0,7.0,23.0,6.0,3.88,14.0
5,21,83,98,484,135837,30.4,186.0,39.0,3527.0,96.0,1.0,6.0,2.0,13.0,4.77,36.74
5,21,113,268,32014,239699,35.9,268.0,114.0,33263.0,1207.0,21.0,4.0,15.0,3.0,2.35,27.56
5,21,120,119,83,172369,35.9,153.0,29.0,206.0,69.0,0.0,6.0,15.0,20.0,5.28,2.99
5,21,70,137,238,162030,34.3,193.0,33.0,644.0,146.0,0.0,7.0,1.0,14.0,5.85,4.41
5,21,69,74,19,88367,37.1,96.0,23.0,75.0,7.0,22.0,7.0,3.0,8.0,4.17,10.71
5,21,66,102,49,164842,27.9,102.0,25.0,143.0,45.0,21.0,6.0,17.0,12.0,4.08,3.18
5,21,114,157,4540,172468,35.1,293.0,86.0,9876.0,3305.0,4.0,7.0,1.0,16.0,3.41,2.99
5,21,76,94,2118,42463,36.5,102.0,59.0,4492.0,561.0,1.0,5.0,23.0,5.0,1.73,8.01
5,21,63,89,21,116657,38.6,100.0,19.0,121.0,14.0,18.0,6.0,3.0,16.0,5.26,8.64
5,21,45,109,19,122417,42.9,130.0,22.0,52.0,3.0,17.0,6.0,1.0,6.0,5.91,17.33
5,21,106,94,42,137073,38.7,118.0,33.0,115.0,29.0,0.0,7.0,1.0,9.0,3.58,3.97
