day,hour,precinct,criminal,traffic
5,7,26,19,3277
5,7,123,12,2
5,7,9,22,18482
5,7,104,44,100
5,7,33,25,906
5,7,62,22,43
5,7,22,1,7062
5,8,44,74,130
5,8,103,65,129
5,8,28,25,4875
5,8,105,57,14
5,8,13,35,51237
5,8,71,44,338
5,8,7,18,5144
5,8,46,70,39
5,8,48,52,13
5,8,19,43,81423
5,8,41,62,27
5,8,14,46,67416
5,8,67,65,21
5,8,17,27,70989
5,8,61,41,62
5,8,102,74,356
5,8,110,35,1053
5,8,108,54,8941
5,8,75,108,42
5,8,73,72,60
5,8,60,37,23
5,8,68,32,78
5,8,79,45,274
5,8,23,32,19434
5,8,42,71,35
5,8,115,55,10141
5,8,52,75,38
5,8,122,45,7
5,8,1,36,30887
5,8,72,44,278
5,8,109,80,142
5,8,24,30,28599
5,8,81,58,242
5,8,90,42,2174
5,8,112,28,906
5,8,43,84,87
5,8,84,31,6014
5,8,47,53,10
5,8,77,53,385
5,8,101,37,6
5,8,83,51,146
5,8,113,94,15214
5,8,120,76,91
5,8,70,49,337
5,8,69,43,8
5,8,66,31,102
5,8,114,62,8320
5,8,76,24,2436
5,8,63,38,70
5,8,45,46,19
5,8,106,55,33
5,8,10,30,25632
5,8,78,21,2476
5,8,6,27,34419
5,8,5,17,12723
5,8,94,16,2897
5,8,40,84,308
5,8,34,42,173
5,8,32,39,1437
5,8,50,39,48
5,8,25,73,3902
5,8,100,24,1
5,8,18,42,64433
5,8,20,31,35632
5,8,111,28,13
5,8,107,21,138
5,8,30,52,2006
5,8,49,35,23
5,8,88,48,982
5,8,26,38,5023
5,8,9,27,26844
5,8,104,76,79
5,8,33,29,1083
5,8,62,41,27
5,8,22,1,12828
5,8,123,10,1000
5,9,44,108,164
5,9,103,81,91
5,9,28,53,5617
5,9,105,74,42
5,9,13,45,75256
5,9,71,72,424
5,9,7,23,6807
5,9,46,71,61
5,9,48,80,11
5,9,19,71,117355
5,9,41,78,28
5,9,14,71,98285
5,9,67,91,22
5,9,17,28,111008
5,9,61,64,59
5,9,102,64,261
5,9,110,51,1022
5,9,108,48,9446
5,9,75,133,45
5,9,73,117,63
5,9,60,53,67
5,9,68,41,60
5,9,79,62,412
5,9,23,51,25014
5,9,42,76,26
5,9,115,73,17396
5,9,52,68,25
5,9,122,66,10
5,9,1,51,46542
5,9,72,51,276
5,9,109,85,83
5,9,24,47,38988
5,9,81,46,282
5,9,90,57,2757
5,9,112,39,847
5,9,43,108,81
5,9,84,36,7770
5,9,47,78,15
5,9,77,68,472
5,9,101,38,9
5,9,83,63,137
5,9,113,82,10024
5,9,120,78,75
5,9,70,59,465
5,9,69,52,13
5,9,66,31,107
5,9,114,78,8324
5,9,76,27,2950
5,9,63,49,63
5,9,45,66,10
5,9,106,51,29
5,9,10,32,40121
5,9,78,39,2943
5,9,6,39,52911
5,9,5,30,19130
5,9,94,33,3124
5,9,40,97,317
5,9,34,47,229
5,9,32,56,1664
5,9,50,36,42
5,9,25,96,4515
5,9,100,28,1
5,9,18,64,94683
5,9,20,32,54261
5,9,111,35,11
5,9,107,35,94
5,9,30,51,2074
5,9,49,47,28
5,9,88,44,1276
5,9,26,22,5956
5,9,123,22,4
5,9,9,47,37568
5,9,104,81,79
5,9,33,31,1241
5,9,62,55,13
5,9,22,3,20067
5,10,44,97,113
5,10,103,113,57
5,10,28,54,5508
5,10,105,92,29
5,10,13,55,92885
5,10,71,69,285
5,10,7,36,7836
5,10,46,84,35
5,10,48,102,13
5,10,19,75,134937
5,10,41,87,42
5,10,14,98,129122
5,10,67,105,21
5,10,17,26,147887
5,10,61,61,39
5,10,102,66,255
5,10,110,53,837
5,10,108,52,8073
5,10,75,175,32
5,10,73,125,52
5,10,60,65,42
5,10,68,48,42
5,10,79,102,437
5,10,23,59,26982
5,10,42,83,11
5,10,115,91,26139
5,10,52,98,23
5,10,122,99,1
5,10,1,78,61065
5,10,72,39,222
5,10,109,101,162
5,10,24,63,44510
5,10,81,62,278
5,10,90,59,3209
5,10,112,38,464
5,10,43,102,65
5,10,84,46,8832
5,10,47,87,9
5,10,77,93,491
5,10,101,46,10
5,10,83,77,182
5,10,113,91,12042
5,10,120,82,114
5,10,70,76,377
5,10,69,62,20
5,10,66,52,97
5,10,114,84,7099
5,10,76,41,3273
5,10,63,58,43
5,10,45,63,5
5,10,106,75,40
5,10,10,39,51461
5,10,78,36,3222
5,10,6,36,66504
5,10,5,47,26486
5,10,94,31,3214
5,10,40,145,435
5,10,34,51,221
5,10,32,54,1282
5,10,50,49,40
5,10,25,92,4322
5,10,100,31,2
5,10,18,73,114211
5,10,20,50,64795
5,10,111,31,28
5,10,107,53,114
5,10,30,61,2053
5,10,49,61,10
5,10,88,45,1564
5,10,26,27,6419
5,10,123,34,1
5,10,9,56,43930
5,10,104,70,82
5,10,33,32,1065
5,10,62,67,23
5,10,22,6,24119
5,11,44,131,127
5,11,103,110,94
5,11,28,60,5264
5,11,105,92,29
5,11,13,77,110432
5,11,71,68,250
5,11,7,51,8971
5,11,46,117,42
5,11,48,114,17
5,11,19,81,145767
5,11,41,109,25
5,11,14,131,153493
5,11,67,96,20
5,11,17,43,179923
5,11,61,53,38
5,11,102,54,225
5,11,110,85,738
5,11,108,63,7133
5,11,75,178,38
5,11,73,95,34
5,11,60,60,48
5,11,68,50,44
5,11,79,96,456
5,11,23,62,26719
5,11,42,78,15
5,11,115,68,29706
5,11,52,108,31
5,11,1,66,76548
5,11,72,80,244
5,11,109,103,117
5,11,24,56,44861
5,11,81,96,215
5,11,90,60,3489
5,11,112,52,405
5,11,43,150,48
5,11,84,47,9208
5,11,47,97,13
5,11,77,87,550
5,11,101,42,15
5,11,83,72,155
5,11,113,90,15989
5,11,120,79,139
5,11,70,73,314
5,11,69,65,9
5,11,66,38,92
5,11,114,88,5613
5,11,76,27,2643
5,11,63,66,38
5,11,45,55,7
5,11,106,68,62
5,11,10,44,61973
5,11,78,43,3232
5,11,6,48,78396
5,11,5,54,35187
5,11,94,45,3473
5,11,40,130,327
5,11,34,52,254
5,11,32,67,1181
5,11,50,40,64
5,11,25,82,4263
5,11,100,39,5
5,11,18,82,120960
5,11,20,57,70780
5,11,111,34,15
5,11,107,33,131
5,11,30,64,1943
5,11,49,84,17
5,11,88,62,1573
5,11,26,21,6952
5,11,123,29,2
5,11,9,43,49625
5,11,104,75,84
5,11,33,33,1035
5,11,62,72,28
5,11,22,4,29752
5,11,122,10,1000
5,12,44,169,151
5,12,103,142,133
5,12,28,80,5450
5,12,105,135,26
5,12,13,130,120119
5,12,71,76,286
5,12,7,35,9829
5,12,46,151,19
5,12,48,115,27
5,12,19,136,147071
5,12,41,139,15
5,12,14,159,164233
5,12,67,136,39
5,12,17,56,191346
5,12,61,84,22
5,12,102,122,242
5,12,110,95,568
5,12,108,81,5701
5,12,75,260,49
5,12,73,153,33
5,12,60,82,25
5,12,68,67,49
5,12,79,114,366
5,12,23,77,25485
5,12,42,108,8
5,12,115,104,24125
5,12,52,158,37
5,12,122,122,8
5,12,1,112,85742
5,12,72,76,192
5,12,109,144,126
5,12,24,83,44027
5,12,81,103,155
5,12,90,77,3830
5,12,112,70,325
5,12,43,176,42
5,12,84,79,9430
5,12,47,119,21
5,12,77,107,472
5,12,101,74,10
5,12,83,103,131
5,12,113,143,17462
5,12,120,153,185
5,12,70,128,220
5,12,69,62,22
5,12,66,67,44
5,12,114,134,4658
5,12,76,42,2121
5,12,63,88,39
5,12,45,110,9
5,12,106,94,45
5,12,10,65,70976
5,12,78,71,3000
5,12,6,67,87673
5,12,5,65,43375
5,12,94,62,4005
5,12,40,168,395
5,12,34,87,321
5,12,32,89,1247
5,12,50,66,82
5,12,25,110,4232
5,12,100,38,2
5,12,18,112,122988
5,12,20,88,74504
5,12,111,43,14
5,12,107,73,60
5,12,30,74,1778
5,12,49,95,17
5,12,88,58,1782
5,12,26,33,7776
5,12,123,50,4
5,12,9,81,52321
5,12,104,118,90
5,12,33,49,1062
5,12,62,96,18
5,12,22,9,37307
5,13,44,136,129
5,13,103,109,119
5,13,28,74,5179
5,13,105,92,24
5,13,13,116,121938
5,13,71,90,247
5,13,7,45,9960
5,13,46,137,33
5,13,48,85,21
5,13,19,94,141461
5,13,41,115,23
5,13,14,193,162132
5,13,67,129,28
5,13,17,29,196897
5,13,61,72,45
5,13,102,51,243
5,13,110,93,469
5,13,108,53,5153
5,13,75,224,19
5,13,73,139,30
5,13,60,107,28
5,13,68,61,66
5,13,79,115,409
5,13,23,99,23881
5,13,42,104,24
5,13,115,89,24968
5,13,52,122,35
5,13,122,117,3
5,13,1,100,86560
5,13,72,67,165
5,13,109,135,118
5,13,24,72,42236
5,13,81,62,191
5,13,90,80,4466
5,13,112,40,336
5,13,43,154,56
5,13,84,68,9305
5,13,47,90,8
5,13,77,90,396
5,13,101,63,11
5,13,83,77,102
5,13,113,109,26279
5,13,120,109,148
5,13,70,105,237
5,13,69,57,24
5,13,66,41,81
5,13,114,86,4067
5,13,76,39,1677
5,13,63,64,16
5,13,45,87,10
5,13,106,58,49
5,13,10,45,71559
5,13,78,65,3110
5,13,6,54,93277
5,13,5,69,49427
5,13,94,55,4165
5,13,40,162,384
5,13,34,58,361
5,13,32,75,1159
5,13,50,50,57
5,13,25,102,4103
5,13,18,114,124648
5,13,20,69,76217
5,13,111,28,15
5,13,107,60,57
5,13,30,66,1883
5,13,49,70,31
5,13,88,43,1604
5,13,26,40,6983
5,13,123,40,1
5,13,9,80,53975
5,13,104,88,101
5,13,33,49,1111
5,13,62,88,22
5,13,22,7,38802
5,13,100,10,1000
5,14,44,141,125
5,14,103,154,188
5,14,28,78,4728
5,14,105,84,42
5,14,13,112,120116
5,14,71,97,174
5,14,7,47,10333
5,14,46,133,53
5,14,48,99,21
5,14,19,113,137648
5,14,41,131,19
5,14,14,244,153692
5,14,67,131,17
5,14,17,40,191083
5,14,61,54,32
5,14,102,67,297
5,14,110,117,475
5,14,108,50,5278
5,14,75,230,46
5,14,73,163,20
5,14,60,101,15
5,14,68,89,77
5,14,79,94,336
5,14,23,67,21811
5,14,42,95,16
5,14,115,94,29258
5,14,52,169,42
5,14,122,107,6
5,14,1,110,85708
5,14,72,86,106
5,14,109,118,181
5,14,24,63,40945
5,14,81,82,187
5,14,90,84,3991
5,14,112,62,381
5,14,43,170,39
5,14,84,83,8919
5,14,47,124,8
5,14,77,92,318
5,14,101,64,23
5,14,83,82,139
5,14,113,109,30409
5,14,120,108,178
5,14,70,115,150
5,14,69,86,14
5,14,66,46,65
5,14,114,125,3637
5,14,76,42,1636
5,14,63,85,29
5,14,45,91,15
5,14,106,79,49
5,14,10,60,71775
5,14,78,81,2924
5,14,6,66,96185
5,14,5,78,52545
5,14,94,40,4281
5,14,40,161,481
5,14,34,56,294
5,14,32,87,1021
5,14,50,54,58
5,14,25,111,4180
5,14,100,46,11
5,14,18,132,115306
5,14,20,92,74393
5,14,111,26,17
5,14,107,55,101
5,14,30,57,1736
5,14,49,96,31
5,14,88,47,1596
5,14,26,47,6167
5,14,123,45,2
5,14,9,80,55034
5,14,104,82,120
5,14,33,50,872
5,14,62,76,16
5,14,22,13,39255
5,15,44,161,134
5,15,103,154,241
5,15,28,95,4147
5,15,105,85,49
5,15,13,125,116880
5,15,71,103,169
5,15,7,52,10580
5,15,46,157,57
5,15,48,90,15
5,15,19,110,136735
5,15,41,132,19
5,15,14,244,148772
5,15,67,146,20
5,15,17,50,193081
5,15,61,95,57
5,15,102,93,288
5,15,110,123,485
5,15,108,58,5206
5,15,75,248,37
5,15,73,156,26
5,15,60,105,32
5,15,68,75,99
5,15,79,96,319
5,15,23,103,21341
5,15,42,114,9
5,15,115,119,26576
5,15,52,183,48
5,15,122,94,11
5,15,1,114,83829
5,15,72,82,143
5,15,109,130,183
5,15,24,85,39319
5,15,81,94,146
5,15,90,113,4077
5,15,112,78,395
5,15,43,177,37
5,15,84,90,7632
5,15,47,124,13
5,15,77,100,324
5,15,101,70,18
5,15,83,107,111
5,15,113,118,33269
5,15,120,103,206
5,15,70,115,194
5,15,69,91,20
5,15,66,67,68
5,15,114,135,3524
5,15,76,39,1560
5,15,63,91,30
5,15,45,101,20
5,15,106,88,87
5,15,10,46,70516
5,15,78,63,2878
5,15,6,71,94168
5,15,5,69,52946
5,15,94,59,4249
5,15,40,169,392
5,15,34,73,305
5,15,32,89,1015
5,15,50,76,34
5,15,25,116,4101
5,15,100,37,8
5,15,18,140,115767
5,15,20,83,76180
5,15,111,54,43
5,15,107,66,138
5,15,30,70,1636
5,15,49,89,13
5,15,88,67,1516
5,15,26,36,6032
5,15,9,80,53153
5,15,104,107,142
5,15,33,50,816
5,15,62,102,19
5,15,22,15,42178
5,15,123,10,1000
5,16,44,220,164
5,16,103,141,260
5,16,28,104,3369
5,16,105,99,50
5,16,13,128,97022
5,16,71,95,211
5,16,7,48,9253
5,16,46,156,44
5,16,48,128,13
5,16,19,90,116682
5,16,41,102,13
5,16,14,250,123314
5,16,67,147,17
5,16,17,34,166937
5,16,61,96,41
5,16,102,73,311
5,16,110,118,403
5,16,108,72,5410
5,16,75,289,39
5,16,73,162,12
5,16,60,90,48
5,16,68,93,100
5,16,79,107,282
5,16,23,111,17896
5,16,42,123,3
5,16,115,90,27953
5,16,52,196,41
5,16,122,91,10
5,16,1,112,69993
5,16,72,72,158
5,16,109,124,175
5,16,24,89,34742
5,16,81,85,130
5,16,90,96,3337
5,16,112,75,329
5,16,43,191,33
5,16,84,89,6662
5,16,47,134,12
5,16,77,100,317
5,16,101,91,25
5,16,83,97,106
5,16,113,110,31244
5,16,120,115,158
5,16,70,123,234
5,16,69,69,16
5,16,66,59,123
5,16,114,118,3451
5,16,76,29,1326
5,16,63,79,14
5,16,45,103,9
5,16,106,105,52
5,16,10,52,59930
5,16,78,72,2505
5,16,6,79,77827
5,16,5,92,43911
5,16,94,56,3749
5,16,40,174,440
5,16,34,69,258
5,16,32,97,860
5,16,50,101,31
5,16,25,121,3423
5,16,100,53,1
5,16,18,162,106158
5,16,20,73,67136
5,16,111,47,25
5,16,107,68,155
5,16,30,92,1229
5,16,49,102,9
5,16,88,65,1202
5,16,26,46,5062
5,16,123,45,6
5,16,9,103,44391
5,16,104,118,70
5,16,33,57,580
5,16,62,91,80
5,16,22,8,35968
5,17,44,219,269
5,17,103,144,240
5,17,28,101,5331
5,17,105,111,29
5,17,13,134,109703
5,17,71,111,206
5,17,7,60,10691
5,17,46,187,65
5,17,48,127,28
5,17,19,119,135858
5,17,41,115,25
5,17,14,267,138268
5,17,67,164,37
5,17,17,37,202935
5,17,61,92,41
5,17,102,94,207
5,17,110,132,463
5,17,108,49,6916
5,17,75,263,44
5,17,73,153,35
5,17,60,109,14
5,17,68,72,99
5,17,79,111,312
5,17,23,123,21968
5,17,42,139,28
5,17,115,103,25838
5,17,52,226,84
5,17,122,84,6
5,17,1,103,80758
5,17,72,77,198
5,17,109,151,147
5,17,24,78,40813
5,17,81,118,141
5,17,90,97,4044
5,17,112,65,304
5,17,43,173,89
5,17,84,81,8579
5,17,47,118,14
5,17,77,109,403
5,17,101,70,24
5,17,83,109,108
5,17,113,114,31062
5,17,120,110,139
5,17,70,104,172
5,17,69,79,21
5,17,66,46,149
5,17,114,161,4316
5,17,76,45,2084
5,17,63,89,32
5,17,45,130,15
5,17,106,112,72
5,17,10,57,65812
5,17,78,77,3577
5,17,6,77,89478
5,17,5,94,52477
5,17,94,65,5078
5,17,40,186,553
5,17,34,80,331
5,17,32,115,1404
5,17,50,82,57
5,17,25,129,4337
5,17,100,47,7
5,17,18,161,124143
5,17,20,67,72958
5,17,111,54,19
5,17,107,69,105
5,17,30,70,1454
5,17,49,128,36
5,17,88,61,1452
5,17,26,50,6681
5,17,123,50,1
5,17,9,102,54861
5,17,104,132,77
5,17,33,55,867
5,17,62,97,39
5,17,22,10,39381
5,18,44,225,190
5,18,103,150,218
5,18,28,83,5419
5,18,105,125,25
5,18,13,116,135725
5,18,71,129,267
5,18,7,50,13072
5,18,46,212,52
5,18,48,114,16
5,18,19,94,155819
5,18,41,106,41
5,18,14,240,171815
5,18,67,141,25
5,18,17,39,224706
5,18,61,109,47
5,18,102,98,259
5,18,110,144,450
5,18,108,52,6770
5,18,75,293,42
5,18,73,167,30
5,18,60,92,40
5,18,68,91,84
5,18,79,120,458
5,18,23,127,24587
5,18,42,139,16
5,18,115,118,22842
5,18,52,169,56
5,18,122,81,4
5,18,1,100,92086
5,18,72,73,164
5,18,109,129,118
5,18,24,94,47804
5,18,81,92,263
5,18,90,84,5585
5,18,112,74,292
5,18,43,217,47
5,18,84,80,9522
5,18,47,117,9
5,18,77,127,426
5,18,101,70,18
5,18,83,111,207
5,18,113,131,28983
5,18,120,115,153
5,18,70,135,158
5,18,69,77,22
5,18,66,53,69
5,18,114,155,4348
5,18,76,36,2307
5,18,63,100,44
5,18,45,115,18
5,18,106,102,67
5,18,10,69,78881
5,18,78,64,3887
5,18,6,82,119061
5,18,5,77,61798
5,18,94,60,6055
5,18,40,178,540
5,18,34,90,338
5,18,32,105,1171
5,18,50,82,65
5,18,25,124,4230
5,18,100,46,2
5,18,18,154,149324
5,18,20,69,90036
5,18,111,48,20
5,18,107,78,83
5,18,30,57,1693
5,18,49,125,15
5,18,88,53,2010
5,18,26,45,7744
5,18,123,38,7
5,18,9,97,67954
5,18,104,113,115
5,18,33,62,1057
5,18,62,103,30
5,18,22,7,38295
5,19,44,232,156
5,19,103,118,151
5,19,28,91,5370
5,19,105,100,47
5,19,13,140,155208
5,19,71,126,257
5,19,7,67,15775
5,19,46,203,41
5,19,48,129,12
5,19,19,84,155391
5,19,41,110,28
5,19,14,224,187506
5,19,67,145,30
5,19,17,43,226254
5,19,61,111,24
5,19,102,95,243
5,19,110,124,373
5,19,108,77,5779
5,19,75,282,38
5,19,73,147,37
5,19,60,114,30
5,19,68,70,73
5,19,79,113,693
5,19,23,106,24202
5,19,42,120,17
5,19,115,122,18310
5,19,52,214,52
5,19,122,103,5
5,19,1,103,95145
5,19,72,76,155
5,19,109,138,127
5,19,24,70,47578
5,19,81,128,345
5,19,90,100,7218
5,19,112,60,296
5,19,43,213,56
5,19,84,69,10699
5,19,47,134,15
5,19,77,130,508
5,19,101,90,4
5,19,83,121,261
5,19,113,139,28777
5,19,120,128,109
5,19,70,138,183
5,19,69,80,15
5,19,66,67,61
5,19,114,127,4341
5,19,76,38,2636
5,19,63,94,17
5,19,45,100,14
5,19,106,105,61
5,19,10,55,84706
5,19,78,69,4626
5,19,6,75,140753
5,19,5,56,66313
5,19,94,49,6968
5,19,40,188,443
5,19,34,81,409
5,19,32,128,1067
5,19,50,61,66
5,19,25,137,3737
5,19,100,44,3
5,19,18,155,170052
5,19,20,68,92436
5,19,111,55,14
5,19,107,72,49
5,19,30,80,1847
5,19,49,119,20
5,19,88,81,2671
5,19,26,46,7101
5,19,9,109,81570
5,19,104,93,117
5,19,33,70,1100
5,19,62,110,15
5,19,22,8,33945
5,19,123,10,1000
5,20,44,219,144
5,20,103,137,167
5,20,28,87,4433
5,20,105,138,52
5,20,13,93,153273
5,20,71,136,308
5,20,7,74,16487
5,20,46,205,60
5,20,48,182,14
5,20,19,88,134222
5,20,41,113,33
5,20,14,221,172610
5,20,67,195,35
5,20,17,40,192968
5,20,61,118,21
5,20,102,106,201
5,20,110,137,392
5,20,108,60,5812
5,20,75,324,57
5,20,73,199,53
5,20,60,97,46
5,20,68,90,62
5,20,79,118,745
5,20,23,126,20530
5,20,42,158,30
5,20,115,113,17921
5,20,52,227,41
5,20,122,106,7
5,20,1,62,88720
5,20,72,86,178
5,20,109,137,91
5,20,24,84,38333
5,20,81,113,331
5,20,90,110,8068
5,20,112,64,290
5,20,43,271,42
5,20,84,53,10253
5,20,47,176,14
5,20,77,138,656
5,20,101,60,13
5,20,83,118,366
5,20,113,146,31587
5,20,120,129,69
5,20,70,145,202
5,20,69,89,13
5,20,66,51,61
5,20,114,143,4408
5,20,76,51,2182
5,20,63,94,24
5,20,45,99,13
5,20,106,116,35
5,20,10,39,78135
5,20,78,49,4886
5,20,6,86,144290
5,20,5,61,67798
5,20,94,65,6974
5,20,40,198,359
5,20,34,86,382
5,20,32,125,1009
5,20,50,87,80
5,20,25,130,3200
5,20,100,42,1
5,20,18,157,136524
5,20,20,62,73148
5,20,111,40,24
5,20,107,87,70
5,20,30,55,1758
5,20,49,131,10
5,20,88,68,2758
5,20,26,51,5973
5,20,123,53,3
5,20,9,123,87702
5,20,104,115,128
5,20,33,71,1159
5,20,62,100,16
5,20,22,14,27547
5,21,44,215,136
5,21,103,127,156
5,21,28,86,4659
5,21,105,136,35
5,21,13,97,154943
5,21,71,132,390
5,21,7,56,18642
5,21,46,196,78
5,21,48,169,30
5,21,19,66,124148
5,21,41,111,42
5,21,14,187,174135
5,21,67,176,31
5,21,17,33,176904
5,21,61,102,48
5,21,102,111,187
5,21,110,130,422
5,21,108,62,5617
5,21,75,278,44
5,21,73,166,56
5,21,60,108,12
5,21,68,94,119
5,21,79,109,899
5,21,23,120,17896
5,21,42,138,16
5,21,115,120,18763
5,21,52,174,32
5,21,122,82,1
5,21,1,53,83336
5,21,72,87,231
5,21,109,125,147
5,21,24,86,35429
5,21,81,115,468
5,21,90,101,9117
5,21,112,48,323
5,21,43,238,47
5,21,84,45,10303
5,21,47,186,8
5,21,77,120,835
5,21,101,62,14
5,21,83,98,499
5,21,113,168,32018
5,21,120,119,83
5,21,70,137,243
5,21,69,74,20
5,21,66,102,48
5,21,114,157,4750
5,21,76,44,2109
5,21,63,89,20
5,21,45,109,19
5,21,106,94,42
5,21,10,47,75237
5,21,78,56,5229
5,21,6,65,153433
5,21,5,56,67561
5,21,94,58,7329
5,21,40,201,370
5,21,34,86,441
5,21,32,147,1246
5,21,50,91,71
5,21,25,103,3572
5,21,100,51,1
5,21,18,123,145529
5,21,20,54,74297
5,21,111,40,31
5,21,107,64,44
5,21,30,70,2188
5,21,49,121,29
5,21,88,74,3034
5,21,26,52,6080
5,21,123,34,4
5,21,9,85,99849
5,21,104,111,135
5,21,33,70,1246
5,21,62,69,18
5,21,22,5,19280
5,22,44,203,162
5,22,103,118,146
5,22,28,70,5551
5,22,105,101,43
5,22,13,80,168910
5,22,71,134,593
5,22,7,64,24056
5,22,46,168,84
5,22,48,170,37
5,22,19,64,123869
5,22,41,127,55
5,22,14,166,190650
5,22,67,188,44
5,22,17,43,178320
5,22,61,101,41
5,22,102,97,224
5,22,110,85,528
5,22,108,80,6348
5,22,75,320,61
5,22,73,162,65
5,22,60,95,17
5,22,68,71,184
5,22,79,127,1283
5,22,23,100,18795
5,22,42,120,25
5,22,115,157,17598
5,22,52,183,61
5,22,122,87,11
5,22,1,29,82022
5,22,72,91,361
5,22,109,133,149
5,22,24,79,35680
5,22,81,104,798
5,22,90,103,12767
5,22,112,38,351
5,22,43,240,67
5,22,84,49,11892
5,22,47,189,27
5,22,77,136,1179
5,22,101,80,20
5,22,83,105,743
5,22,113,161,28396
5,22,120,153,109
5,22,70,135,317
5,22,69,96,30
5,22,66,74,57
5,22,114,134,5493
5,22,76,43,2835
5,22,63,90,31
5,22,45,110,14
5,22,106,115,39
5,22,10,62,85408
5,22,78,61,7877
5,22,6,67,170556
5,22,5,46,69221
5,22,94,60,9546
5,22,40,243,450
5,22,34,67,658
5,22,32,118,1541
5,22,50,76,119
5,22,25,118,3706
5,22,18,117,173143
5,22,20,35,84471
5,22,111,40,22
5,22,107,74,77
5,22,30,81,2282
5,22,49,100,31
5,22,88,70,4708
5,22,26,45,7004
5,22,9,91,118763
5,22,104,96,201
5,22,33,82,1591
5,22,62,88,32
5,22,22,4,17851
5,22,123,10,1000
5,22,100,10,1000
5,23,44,198,192
5,23,103,108,103
5,23,28,76,6394
5,23,105,96,39
5,23,13,81,181563
5,23,71,98,877
5,23,7,76,34402
5,23,46,175,88
5,23,48,153,52
5,23,19,49,110679
5,23,41,105,50
5,23,14,146,192594
5,23,67,189,53
5,23,17,33,179786
5,23,61,80,49
5,23,102,112,226
5,23,110,87,691
5,23,108,84,7513
5,23,75,302,60
5,23,73,165,131
5,23,60,99,44
5,23,68,67,265
5,23,79,107,1969
5,23,23,98,19130
5,23,42,119,18
5,23,115,156,19839
5,23,52,174,77
5,23,122,85,12
5,23,1,56,86308
5,23,72,95,535
5,23,109,100,145
5,23,24,58,34341
5,23,81,105,1400
5,23,90,105,21377
5,23,112,44,580
5,23,43,211,96
5,23,84,36,15722
5,23,47,181,21
5,23,77,104,2066
5,23,101,86,28
5,23,83,107,1434
5,23,113,148,24651
5,23,120,112,79
5,23,70,112,524
5,23,69,63,40
5,23,66,76,78
5,23,114,162,7959
5,23,76,35,4482
5,23,63,82,66
5,23,45,91,28
5,23,106,115,56
5,23,10,62,89689
5,23,78,52,13037
5,23,6,126,183601
5,23,5,62,77782
5,23,94,73,16256
5,23,40,197,492
5,23,34,82,854
5,23,32,109,1742
5,23,50,63,124
5,23,25,99,5082
5,23,100,44,1
5,23,18,145,177594
5,23,20,40,76763
5,23,111,53,33
5,23,107,77,95
5,23,30,64,2651
5,23,49,102,36
5,23,88,59,7631
5,23,26,42,6938
5,23,123,51,5
5,23,9,135,143297
5,23,104,107,198
5,23,33,83,2065
5,23,62,104,22
5,23,22,4,15991
6,0,44,167,259
6,0,103,129,71
6,0,28,82,6083
6,0,105,102,27
6,0,13,112,174924
6,0,71,131,1226
6,0,7,79,47534
6,0,46,185,99
6,0,48,151,42
6,0,19,75,86717
6,0,41,121,81
6,0,14,125,175818
6,0,67,225,68
6,0,17,58,149554
6,0,61,106,110
6,0,102,115,201
6,0,110,113,1158
6,0,108,95,7913
6,0,75,351,106
6,0,73,200,167
6,0,60,130,52
6,0,68,88,361
6,0,79,106,2760
6,0,23,96,15298
6,0,42,120,26
6,0,115,170,8589
6,0,52,160,92
6,0,122,72,19
6,0,1,78,79195
6,0,72,85,832
6,0,109,115,163
6,0,24,60,28303
6,0,81,107,2361
6,0,90,133,29889
6,0,112,66,772
6,0,43,170,88
6,0,84,57,16593
6,0,47,179,47
6,0,77,132,2669
6,0,101,61,22
6,0,83,131,2648
6,0,113,127,15016
6,0,120,130,80
6,0,70,111,698
6,0,69,90,37
6,0,66,92,109
6,0,114,186,10834
6,0,76,42,4385
6,0,63,59,105
6,0,45,75,45
6,0,106,129,85
6,0,10,83,85079
6,0,78,60,15595
6,0,6,138,186055
6,0,5,56,86128
6,0,94,90,22853
6,0,40,205,595
6,0,34,138,1046
6,0,32,135,1920
6,0,50,47,164
6,0,25,97,4021
6,0,100,62,10
6,0,18,123,166702
6,0,20,47,57408
6,0,111,48,42
6,0,107,83,119
6,0,30,60,2877
6,0,49,98,83
6,0,88,66,9697
6,0,26,48,6186
6,0,123,40,3
6,0,9,145,155866
6,0,104,129,300
6,0,33,70,2288
6,0,62,117,43
6,0,22,0,11198
6,1,44,146,284
6,1,103,98,86
6,1,28,50,5009
6,1,105,83,20
6,1,13,106,154053
6,1,71,106,1064
6,1,7,105,63489
6,1,46,175,145
6,1,48,125,59
6,1,19,85,59617
6,1,41,111,77
6,1,14,129,151986
6,1,67,175,89
6,1,17,53,111865
6,1,61,63,107
6,1,102,100,368
6,1,110,109,1542
6,1,108,88,8136
6,1,75,306,76
6,1,73,147,187
6,1,60,82,35
6,1,68,67,477
6,1,79,120,2849
6,1,23,98,9777
6,1,42,118,64
6,1,115,148,2415
6,1,52,155,83
6,1,122,66,13
6,1,1,58,64383
6,1,72,73,839
6,1,109,91,180
6,1,24,62,20733
6,1,81,87,2755
6,1,90,116,33898
6,1,112,21,963
6,1,43,184,114
6,1,84,26,13204
6,1,47,176,55
6,1,77,90,2964
6,1,101,83,12
6,1,83,108,3686
6,1,113,137,4739
