weekday,pick_hour,sum,precinct
0,0,24775,14.0
0,0,14361,14.0
0,0,4741,14.0
0,0,8196,17.0
0,0,1399,17.0
0,0,2,17.0
0,0,126,17.0
0,0,125,17.0
0,0,366,94.0
0,0,854,108.0
0,0,301,108.0
0,0,144,108.0
0,0,24,108.0
0,0,27,108.0
0,0,26,108.0
0,0,29,114.0
0,0,137,114.0
0,0,528,115.0
0,0,223,115.0
0,0,118,110.0
0,0,60,110.0
0,0,48,110.0
0,0,15,110.0
0,0,12,110.0
0,0,6,110.0
0,0,2,109.0
0,0,5,109.0
0,0,3,109.0
0,0,3,109.0
0,0,1,107.0
0,0,7,111.0
0,0,3,111.0
0,0,1,111.0
0,0,1,10.0
0,0,5,10.0
0,0,5,10.0
0,0,4,10.0
0,0,1,10.0
0,0,444,10.0
0,0,1829,10.0
