,day,hour,precinct,sum
6685,3,14,18,163
6686,3,14,20,88
6687,3,14,111,49
6688,3,14,107,76
6689,3,14,30,78
6690,3,14,49,127
6691,3,14,88,81
6692,3,14,26,61
6693,3,14,123,57
6694,3,14,9,93
6695,3,14,104,107
6696,3,14,33,58
6697,3,14,62,94
6698,3,14,22,11
6699,3,15,44,247
6700,3,15,103,201
6701,3,15,28,117
6702,3,15,105,121
6703,3,15,13,160
6704,3,15,71,130
6705,3,15,7,82
6706,3,15,46,157
6707,3,15,48,139
6708,3,15,19,148
6709,3,15,41,161
6710,3,15,14,265
6711,3,15,67,150
6712,3,15,17,60
6713,3,15,61,109
6714,3,15,102,99
6715,3,15,110,127
6716,3,15,108,102
6717,3,15,75,297
6718,3,15,73,186
6719,3,15,60,118
6720,3,15,68,105
6721,3,15,79,109
6722,3,15,121,132
6723,3,15,23,120
6724,3,15,42,152
6725,3,15,115,120
6726,3,15,52,245
6727,3,15,122,96
6728,3,15,1,189
6729,3,15,72,103
6730,3,15,109,158
6731,3,15,24,78
6732,3,15,81,113
6733,3,15,90,122
6734,3,15,112,86
6735,3,15,43,220
6736,3,15,84,135
6737,3,15,47,162
6738,3,15,77,108
6739,3,15,101,67
6740,3,15,83,85
6741,3,15,113,136
6742,3,15,120,154
6743,3,15,70,155
6744,3,15,69,88
6745,3,15,66,85
6746,3,15,114,156
6747,3,15,76,34
6748,3,15,63,86
6749,3,15,45,123
6750,3,15,106,122
6751,3,15,10,74
6752,3,15,78,74
6753,3,15,6,100
6754,3,15,5,137
6755,3,15,94,54
6756,3,15,40,282
6757,3,15,34,85
6758,3,15,32,118
6759,3,15,50,74
6760,3,15,25,203
6761,3,15,100,48
6762,3,15,18,182
6763,3,15,20,113
6764,3,15,111,51
6765,3,15,107,100
6766,3,15,30,90
6767,3,15,49,123
6768,3,15,88,72
6769,3,15,26,60
6770,3,15,123,63
6771,3,15,9,77
6772,3,15,104,93
6773,3,15,33,64
6774,3,15,62,122
6775,3,15,22,11
6776,3,16,44,218
6777,3,16,103,192
6778,3,16,28,130
6779,3,16,105,130
6780,3,16,13,173
6781,3,16,71,149
6782,3,16,7,58
6783,3,16,46,157
6784,3,16,48,143
6785,3,16,19,121
6786,3,16,41,187
6787,3,16,14,265
6788,3,16,67,148
6789,3,16,17,51
6790,3,16,61,111
6791,3,16,102,92
6792,3,16,110,154
6793,3,16,108,68
6794,3,16,75,269
6795,3,16,73,195
6796,3,16,60,112
6797,3,16,68,86
6798,3,16,79,136
6799,3,16,121,145
6800,3,16,23,152
6801,3,16,42,141
6802,3,16,115,102
6803,3,16,52,229
6804,3,16,122,89
6805,3,16,1,128
6806,3,16,72,80
6807,3,16,109,143
6808,3,16,24,92
6809,3,16,81,91
6810,3,16,90,119
6811,3,16,112,69
6812,3,16,43,217
6813,3,16,84,131
6814,3,16,47,136
6815,3,16,77,120
6816,3,16,101,69
6817,3,16,83,108
6818,3,16,113,152
6819,3,16,120,145
6820,3,16,70,140
6821,3,16,69,82
6822,3,16,66,91
6823,3,16,114,156
6824,3,16,76,45
6825,3,16,63,91
6826,3,16,45,100
6827,3,16,106,94
6828,3,16,10,70
6829,3,16,78,88
6830,3,16,6,105
6831,3,16,5,100
6832,3,16,94,54
6833,3,16,40,221
6834,3,16,34,78
6835,3,16,32,103
6836,3,16,50,66
6837,3,16,25,166
6838,3,16,100,49
6839,3,16,18,201
6840,3,16,20,87
6841,3,16,111,53
6842,3,16,107,86
6843,3,16,30,82
6844,3,16,49,118
6845,3,16,88,66
6846,3,16,26,66
6847,3,16,123,41
6848,3,16,9,99
6849,3,16,104,103
6850,3,16,33,60
6851,3,16,62,95
6852,3,16,22,7
6853,3,17,44,251
6854,3,17,103,165
6855,3,17,28,96
6856,3,17,105,110
6857,3,17,13,163
6858,3,17,71,138
6859,3,17,7,70
6860,3,17,46,170
6861,3,17,48,125
6862,3,17,19,104
6863,3,17,41,143
6864,3,17,14,261
6865,3,17,67,190
6866,3,17,17,65
6867,3,17,61,94
6868,3,17,102,115
6869,3,17,110,147
6870,3,17,108,70
6871,3,17,75,284
6872,3,17,73,172
6873,3,17,60,110
6874,3,17,68,82
6875,3,17,79,143
6876,3,17,121,133
6877,3,17,23,107
6878,3,17,42,122
6879,3,17,115,111
6880,3,17,52,183
6881,3,17,122,96
6882,3,17,1,121
6883,3,17,72,98
6884,3,17,109,126
6885,3,17,24,97
6886,3,17,81,113
6887,3,17,90,111
6888,3,17,112,72
6889,3,17,43,208
6890,3,17,84,102
6891,3,17,47,151
6892,3,17,77,116
6893,3,17,101,84
6894,3,17,83,103
6895,3,17,113,152
6896,3,17,120,142
6897,3,17,70,129
6898,3,17,69,80
6899,3,17,66,73
6900,3,17,114,151
6901,3,17,76,45
6902,3,17,63,91
6903,3,17,45,130
6904,3,17,106,80
6905,3,17,10,63
6906,3,17,78,87
6907,3,17,6,97
6908,3,17,5,100
6909,3,17,94,64
6910,3,17,40,193
6911,3,17,34,84
6912,3,17,32,112
6913,3,17,50,90
6914,3,17,25,170
6915,3,17,100,34
6916,3,17,18,167
6917,3,17,20,75
6918,3,17,111,42
6919,3,17,107,70
6920,3,17,30,104
6921,3,17,49,126
6922,3,17,88,69
6923,3,17,26,76
6924,3,17,123,46
6925,3,17,9,89
6926,3,17,104,108
6927,3,17,33,68
6928,3,17,62,107
6929,3,17,22,11
6930,3,18,44,229
6931,3,18,103,157
6932,3,18,28,103
6933,3,18,105,131
6934,3,18,13,141
6935,3,18,71,128
6936,3,18,7,69
6937,3,18,46,174
6938,3,18,48,156
6939,3,18,19,126
6940,3,18,41,148
6941,3,18,14,258
6942,3,18,67,181
6943,3,18,17,45
6944,3,18,61,99
6945,3,18,102,112
6946,3,18,110,133
6947,3,18,108,79
6948,3,18,75,302
6949,3,18,73,200
6950,3,18,60,101
6951,3,18,68,93
6952,3,18,79,122
6953,3,18,121,123
6954,3,18,23,123
6955,3,18,42,140
6956,3,18,115,119
6957,3,18,52,213
6958,3,18,122,99
6959,3,18,1,105
6960,3,18,72,87
6961,3,18,109,156
6962,3,18,24,86
6963,3,18,81,124
6964,3,18,90,130
6965,3,18,112,67
6966,3,18,43,203
6967,3,18,84,94
6968,3,18,47,163
6969,3,18,77,124
6970,3,18,101,74
6971,3,18,83,127
6972,3,18,113,126
6973,3,18,120,138
6974,3,18,70,156
6975,3,18,69,104
6976,3,18,66,81
6977,3,18,114,155
6978,3,18,76,46
6979,3,18,63,81
6980,3,18,45,145
6981,3,18,106,110
6982,3,18,10,60
6983,3,18,78,69
6984,3,18,6,99
6985,3,18,5,65
6986,3,18,94,62
6987,3,18,40,201
6988,3,18,34,86
6989,3,18,32,119
6990,3,18,50,112
6991,3,18,25,150
6992,3,18,100,63
6993,3,18,18,170
6994,3,18,20,79
6995,3,18,111,45
6996,3,18,107,80
6997,3,18,30,82
6998,3,18,49,117
6999,3,18,88,86
7000,3,18,26,54
7001,3,18,123,51
7002,3,18,9,110
7003,3,18,104,132
7004,3,18,33,72
7005,3,18,62,141
7006,3,18,22,5
7007,3,19,44,227
7008,3,19,103,149
7009,3,19,28,89
7010,3,19,105,125
7011,3,19,13,142
7012,3,19,71,111
7013,3,19,7,61
7014,3,19,46,193
7015,3,19,48,147
7016,3,19,19,90
7017,3,19,41,133
7018,3,19,14,205
7019,3,19,67,186
7020,3,19,17,56
7021,3,19,61,110
7022,3,19,102,113
7023,3,19,110,98
7024,3,19,108,65
7025,3,19,75,344
7026,3,19,73,166
7027,3,19,60,106
7028,3,19,68,78
7029,3,19,79,143
7030,3,19,121,102
7031,3,19,23,140
7032,3,19,42,155
7033,3,19,115,119
7034,3,19,52,223
7035,3,19,122,78
7036,3,19,1,101
7037,3,19,72,68
7038,3,19,109,148
7039,3,19,24,75
7040,3,19,81,130
7041,3,19,90,101
7042,3,19,112,54
7043,3,19,43,226
7044,3,19,84,79
7045,3,19,47,136
7046,3,19,77,146
7047,3,19,101,63
7048,3,19,83,98
7049,3,19,113,123
7050,3,19,120,132
7051,3,19,70,133
7052,3,19,69,75
7053,3,19,66,72
7054,3,19,114,150
7055,3,19,76,67
7056,3,19,63,91
7057,3,19,45,108
7058,3,19,106,113
7059,3,19,10,75
7060,3,19,78,65
7061,3,19,6,87
7062,3,19,5,73
7063,3,19,94,61
7064,3,19,40,194
7065,3,19,34,107
7066,3,19,32,118
7067,3,19,50,89
7068,3,19,25,148
7069,3,19,100,44
7070,3,19,18,126
7071,3,19,20,64
7072,3,19,111,53
7073,3,19,107,73
7074,3,19,30,74
7075,3,19,49,125
7076,3,19,88,81
7077,3,19,26,48
7078,3,19,123,46
7079,3,19,9,105
7080,3,19,104,102
7081,3,19,33,56
7082,3,19,62,105
7083,3,19,22,10
7084,3,20,44,208
7085,3,20,103,132
7086,3,20,28,84
7087,3,20,105,117
7088,3,20,13,116
7089,3,20,71,137
7090,3,20,7,73
7091,3,20,46,179
7092,3,20,48,152
7093,3,20,19,89
7094,3,20,41,160
7095,3,20,14,182
7096,3,20,67,176
7097,3,20,17,39
7098,3,20,61,108
7099,3,20,102,92
7100,3,20,110,129
7101,3,20,108,74
7102,3,20,75,318
7103,3,20,73,192
7104,3,20,60,120
7105,3,20,68,80
7106,3,20,79,131
7107,3,20,121,136
7108,3,20,23,141
7109,3,20,42,141
7110,3,20,115,101
7111,3,20,52,211
7112,3,20,122,110
7113,3,20,1,75
7114,3,20,72,81
7115,3,20,109,132
7116,3,20,24,80
7117,3,20,81,129
7118,3,20,90,103
7119,3,20,112,49
7120,3,20,43,230
7121,3,20,84,80
7122,3,20,47,157
7123,3,20,77,127
7124,3,20,101,79
7125,3,20,83,125
7126,3,20,113,163
7127,3,20,120,132
7128,3,20,70,123
7129,3,20,69,96
7130,3,20,66,74
7131,3,20,114,135
7132,3,20,76,47
7133,3,20,63,95
7134,3,20,45,111
7135,3,20,106,105
7136,3,20,10,52
7137,3,20,78,63
7138,3,20,6,79
7139,3,20,5,45
7140,3,20,94,57
7141,3,20,40,231
7142,3,20,34,75
7143,3,20,32,118
7144,3,20,50,71
7145,3,20,25,197
7146,3,20,100,39
7147,3,20,18,138
7148,3,20,20,52
7149,3,20,111,43
7150,3,20,107,82
7151,3,20,30,72
7152,3,20,49,118
7153,3,20,88,70
7154,3,20,26,39
7155,3,20,123,53
7156,3,20,9,101
7157,3,20,104,109
7158,3,20,33,63
7159,3,20,62,90
7160,3,20,22,3
7161,3,21,44,182
7162,3,21,103,123
7163,3,21,28,118
7164,3,21,105,119
7165,3,21,13,92
7166,3,21,71,108
7167,3,21,7,58
7168,3,21,46,146
7169,3,21,48,114
7170,3,21,19,65
7171,3,21,41,133
7172,3,21,14,159
7173,3,21,67,186
7174,3,21,17,48
7175,3,21,61,92
7176,3,21,102,98
7177,3,21,110,90
7178,3,21,108,81
7179,3,21,75,325
7180,3,21,73,139
7181,3,21,60,108
7182,3,21,68,69
7183,3,21,79,130
7184,3,21,121,124
7185,3,21,23,114
7186,3,21,42,140
7187,3,21,115,145
7188,3,21,52,194
7189,3,21,122,73
7190,3,21,1,64
7191,3,21,72,78
7192,3,21,109,127
7193,3,21,24,61
7194,3,21,81,105
7195,3,21,90,92
7196,3,21,112,62
7197,3,21,43,203
7198,3,21,84,40
7199,3,21,47,157
7200,3,21,77,98
7201,3,21,101,74
7202,3,21,83,97
7203,3,21,113,144
7204,3,21,120,110
7205,3,21,70,119
7206,3,21,69,79
7207,3,21,66,87
7208,3,21,114,128
7209,3,21,76,49
7210,3,21,63,85
7211,3,21,45,104
7212,3,21,106,97
7213,3,21,10,62
7214,3,21,78,51
7215,3,21,6,63
7216,3,21,5,40
7217,3,21,94,50
7218,3,21,40,201
7219,3,21,34,61
7220,3,21,32,105
7221,3,21,50,87
7222,3,21,25,117
7223,3,21,100,43
7224,3,21,18,117
7225,3,21,20,48
7226,3,21,111,41
7227,3,21,107,84
7228,3,21,30,85
7229,3,21,49,107
7230,3,21,88,49
7231,3,21,26,38
7232,3,21,123,36
7233,3,21,9,87
7234,3,21,104,108
7235,3,21,33,50
7236,3,21,62,88
7237,3,21,22,3
7238,3,22,44,180
7239,3,22,103,112
7240,3,22,28,74
7241,3,22,105,114
7242,3,22,13,80
7243,3,22,71,111
7244,3,22,7,59
7245,3,22,46,148
7246,3,22,48,114
7247,3,22,19,66
7248,3,22,41,127
7249,3,22,14,107
7250,3,22,67,166
7251,3,22,17,39
7252,3,22,61,85
7253,3,22,102,76
7254,3,22,110,78
7255,3,22,108,56
7256,3,22,75,306
7257,3,22,73,143
7258,3,22,60,97
7259,3,22,68,73
7260,3,22,79,97
7261,3,22,121,93
7262,3,22,23,86
7263,3,22,42,131
7264,3,22,115,128
7265,3,22,52,171
7266,3,22,122,72
7267,3,22,1,32
7268,3,22,72,70
7269,3,22,109,122
7270,3,22,24,56
7271,3,22,81,110
7272,3,22,90,111
7273,3,22,112,40
7274,3,22,43,197
7275,3,22,84,39
7276,3,22,47,153
7277,3,22,77,133
7278,3,22,101,70
7279,3,22,83,104
7280,3,22,113,131
7281,3,22,120,118
7282,3,22,70,115
7283,3,22,69,73
7284,3,22,66,79
7285,3,22,114,135
7286,3,22,76,38
7287,3,22,63,59
7288,3,22,45,67
7289,3,22,106,92
7290,3,22,10,53
7291,3,22,78,49
7292,3,22,6,66
7293,3,22,5,59
7294,3,22,94,53
7295,3,22,40,197
7296,3,22,34,76
7297,3,22,32,101
7298,3,22,50,73
7299,3,22,25,119
7300,3,22,100,35
7301,3,22,18,105
7302,3,22,20,42
7303,3,22,111,31
7304,3,22,107,91
7305,3,22,30,63
7306,3,22,49,114
7307,3,22,88,60
7308,3,22,26,38
7309,3,22,123,50
7310,3,22,9,78
7311,3,22,104,83
7312,3,22,33,62
7313,3,22,62,81
7314,3,22,22,6
7315,3,23,44,166
7316,3,23,103,88
7317,3,23,28,79
7318,3,23,105,118
7319,3,23,13,99
7320,3,23,71,88
7321,3,23,7,60
7322,3,23,46,113
7323,3,23,48,118
7324,3,23,19,51
7325,3,23,41,92
7326,3,23,14,113
7327,3,23,67,159
7328,3,23,17,39
7329,3,23,61,59
7330,3,23,102,114
7331,3,23,110,76
7332,3,23,108,68
7333,3,23,75,220
7334,3,23,73,122
7335,3,23,60,92
7336,3,23,68,54
7337,3,23,79,118
7338,3,23,121,86
7339,3,23,23,84
7340,3,23,42,102
7341,3,23,115,136
7342,3,23,52,124
7343,3,23,122,64
7344,3,23,1,35
7345,3,23,72,93
7346,3,23,109,96
7347,3,23,24,59
7348,3,23,81,67
7349,3,23,90,98
7350,3,23,112,29
7351,3,23,43,156
7352,3,23,84,26
7353,3,23,47,127
7354,3,23,77,93
7355,3,23,101,68
7356,3,23,83,86
7357,3,23,113,124
7358,3,23,120,101
7359,3,23,70,105
7360,3,23,69,71
7361,3,23,66,80
7362,3,23,114,130
7363,3,23,76,30
7364,3,23,63,60
7365,3,23,45,78
7366,3,23,106,79
7367,3,23,10,54
7368,3,23,78,36
7369,3,23,6,70
7370,3,23,5,45
7371,3,23,94,60
7372,3,23,40,161
7373,3,23,34,56
7374,3,23,32,82
7375,3,23,50,63
7376,3,23,25,85
7377,3,23,100,34
7378,3,23,18,98
7379,3,23,20,40
7380,3,23,111,32
7381,3,23,107,61
7382,3,23,30,54
7383,3,23,49,83
7384,3,23,88,69
7385,3,23,26,36
7386,3,23,123,53
7387,3,23,9,73
7388,3,23,104,98
7389,3,23,33,49
7390,3,23,62,64
7391,3,23,22,2
7392,4,0,44,188
7393,4,0,103,87
7394,4,0,28,46
7395,4,0,105,104
7396,4,0,13,78
7397,4,0,71,104
7398,4,0,7,72
7399,4,0,46,122
7400,4,0,48,119
7401,4,0,19,83
7402,4,0,41,82
7403,4,0,14,91
7404,4,0,67,148
7405,4,0,17,65
7406,4,0,61,66
7407,4,0,102,79
7408,4,0,110,81
7409,4,0,108,70
7410,4,0,75,254
7411,4,0,73,148
7412,4,0,60,207
7413,4,0,68,56
7414,4,0,79,118
7415,4,0,121,90
7416,4,0,23,103
7417,4,0,42,107
7418,4,0,115,156
7419,4,0,52,172
7420,4,0,122,60
7421,4,0,1,87
7422,4,0,72,70
7423,4,0,109,80
7424,4,0,24,65
7425,4,0,81,73
7426,4,0,90,116
7427,4,0,112,69
7428,4,0,43,171
7429,4,0,84,53
7430,4,0,47,148
7431,4,0,77,107
7432,4,0,101,59
7433,4,0,83,104
7434,4,0,113,126
7435,4,0,120,112
7436,4,0,70,106
7437,4,0,69,62
7438,4,0,66,79
7439,4,0,114,174
7440,4,0,76,31
7441,4,0,63,68
7442,4,0,45,78
7443,4,0,106,117
